date,year,month,hb_key,hb_name,num_attendances,avg_attendances_20171819,destination,destination_prop,avg_prop_20171819
2020-01-01,2020,Jan,NHS Shetland_Jan,NHS Shetland,587,595.6666666666666,Discharged to private provider/died,0,5.984440454817474e-4
2020-01-01,2020,Jan,NHS Shetland_Jan,NHS Shetland,587,595.6666666666666,Discharged to private residence,0.7768313458262351,0.7126728687231381
2020-01-01,2020,Jan,NHS Shetland_Jan,NHS Shetland,587,595.6666666666666,Transferred to another NHS provider,0.005110732538330494,0.0054214876033057855
2020-01-01,2020,Jan,NHS Shetland_Jan,NHS Shetland,587,595.6666666666666,Unknown or other discharge destination,0.0068143100511073255,0.009663488483661489
2020-02-01,2020,Feb,NHS Shetland_Feb,NHS Shetland,591,597.6666666666666,Admission to same facility,0.2436548223350254,0.22765742404391945
2020-02-01,2020,Feb,NHS Shetland_Feb,NHS Shetland,591,597.6666666666666,Discharged to private provider/died,0,0.001141552511415525
2020-02-01,2020,Feb,NHS Shetland_Feb,NHS Shetland,591,597.6666666666666,Discharged to private residence,0.751269035532995,0.7549983329598243
2020-02-01,2020,Feb,NHS Shetland_Feb,NHS Shetland,591,597.6666666666666,Transferred to another NHS provider,0.001692047377326565,0.0044512697756015915
2020-02-01,2020,Feb,NHS Shetland_Feb,NHS Shetland,591,597.6666666666666,Unknown or other discharge destination,0.00338409475465313,0.011751420709239091
2020-03-01,2020,Mar,NHS Shetland_Mar,NHS Shetland,451,633.6666666666666,Admission to same facility,0.3170731707317073,0.25207866601506096
2020-03-01,2020,Mar,NHS Shetland_Mar,NHS Shetland,451,633.6666666666666,Discharged to private provider/died,0.0022172949002217295,0.0010182127955926153
2020-03-01,2020,Mar,NHS Shetland_Mar,NHS Shetland,451,633.6666666666666,Discharged to private residence,0.6696230598669624,0.7264641771377623
2020-03-01,2020,Mar,NHS Shetland_Mar,NHS Shetland,451,633.6666666666666,Transferred to another NHS provider,0.008869179600886918,0.00799636554018487
2020-03-01,2020,Mar,NHS Shetland_Mar,NHS Shetland,451,633.6666666666666,Unknown or other discharge destination,0.0022172949002217295,0.012442578511399169
2020-04-01,2020,Apr,NHS Shetland_Apr,NHS Shetland,352,638.3333333333334,Admission to same facility,0.26704545454545453,0.23346909961720766
2020-04-01,2020,Apr,NHS Shetland_Apr,NHS Shetland,352,638.3333333333334,Discharged to private provider/died,0.002840909090909091,5.385029617662897e-4
2020-04-01,2020,Apr,NHS Shetland_Apr,NHS Shetland,352,638.3333333333334,Discharged to private residence,0.7159090909090909,0.7507910419257777
2020-04-01,2020,Apr,NHS Shetland_Apr,NHS Shetland,352,638.3333333333334,Transferred to another NHS provider,0.005681818181818182,0.005777354243970834
2020-04-01,2020,Apr,NHS Shetland_Apr,NHS Shetland,352,638.3333333333334,Unknown or other discharge destination,0.008522727272727272,0.009424001251277523
2020-05-01,2020,May,NHS Shetland_May,NHS Shetland,371,674,Admission to same facility,0.2803234501347709,0.22687405362927185
2020-05-01,2020,May,NHS Shetland_May,NHS Shetland,371,674,Discharged to private provider/died,0,0.0019593467885688
2020-05-01,2020,May,NHS Shetland_May,NHS Shetland,371,674,Discharged to private residence,0.7115902964959568,0.7523958752611504
2020-05-01,2020,May,NHS Shetland_May,NHS Shetland,371,674,Transferred to another NHS provider,0,0.0054649914706840705
2020-05-01,2020,May,NHS Shetland_May,NHS Shetland,371,674,Unknown or other discharge destination,0.008086253369272238,0.01330573285032488
2020-06-01,2020,Jun,NHS Shetland_Jun,NHS Shetland,470,685.3333333333334,Admission to same facility,0.24680851063829787,0.20912393600245305
2020-06-01,2020,Jun,NHS Shetland_Jun,NHS Shetland,470,685.3333333333334,Discharged to private provider/died,0,5.012531328320802e-4
2020-06-01,2020,Jun,NHS Shetland_Jun,NHS Shetland,470,685.3333333333334,Discharged to private residence,0.7489361702127659,0.7749056024461519
2020-06-01,2020,Jun,NHS Shetland_Jun,NHS Shetland,470,685.3333333333334,Transferred to another NHS provider,0,0.004326800983537164
2020-06-01,2020,Jun,NHS Shetland_Jun,NHS Shetland,470,685.3333333333334,Unknown or other discharge destination,0.00425531914893617,0.011142407435025774
2020-07-01,2020,Jul,NHS Shetland_Jul,NHS Shetland,521,672,Admission to same facility,0.22840690978886757,0.23584549659818477
2020-07-01,2020,Jul,NHS Shetland_Jul,NHS Shetland,521,672,Discharged to private provider/died,0.0019193857965451055,9.49667616334283e-4
2020-07-01,2020,Jul,NHS Shetland_Jul,NHS Shetland,521,672,Discharged to private residence,0.7485604606525912,0.7513153552183088
2020-07-01,2020,Jul,NHS Shetland_Jul,NHS Shetland,521,672,Transferred to another NHS provider,0.003838771593090211,0.0034568708517258946
2020-07-01,2020,Jul,NHS Shetland_Jul,NHS Shetland,521,672,Unknown or other discharge destination,0.01727447216890595,0.008432609715446248
2020-08-01,2020,Aug,NHS Shetland_Aug,NHS Shetland,522,693,Admission to same facility,0.31226053639846746,0.21686673912411228
2020-08-01,2020,Aug,NHS Shetland_Aug,NHS Shetland,522,693,Discharged to private provider/died,0,9.463393508753638e-4
2020-08-01,2020,Aug,NHS Shetland_Aug,NHS Shetland,522,693,Discharged to private residence,0.6781609195402298,0.7716588065325438
2020-08-01,2020,Aug,NHS Shetland_Aug,NHS Shetland,522,693,Transferred to another NHS provider,0.0038314176245210726,0.006110149034516895
2020-08-01,2020,Aug,NHS Shetland_Aug,NHS Shetland,522,693,Unknown or other discharge destination,0.005747126436781609,0.004417965957951626
2020-09-01,2020,Sep,NHS Shetland_Sep,NHS Shetland,467,624,Admission to same facility,0.3019271948608137,0.2422598537312384
2020-09-01,2020,Sep,NHS Shetland_Sep,NHS Shetland,467,624,Discharged to private provider/died,0,0
2020-09-01,2020,Sep,NHS Shetland_Sep,NHS Shetland,467,624,Discharged to private residence,0.6873661670235546,0.7396920571470871
2020-09-01,2020,Sep,NHS Shetland_Sep,NHS Shetland,467,624,Transferred to another NHS provider,0.0021413276231263384,0.005374382601392552
2020-09-01,2020,Sep,NHS Shetland_Sep,NHS Shetland,467,624,Unknown or other discharge destination,0.008565310492505354,0.012673706520281922
2020-10-01,2020,Oct,NHS Shetland_Oct,NHS Shetland,443,606,Admission to same facility,0.3160270880361174,0.24637221971169657
2020-10-01,2020,Oct,NHS Shetland_Oct,NHS Shetland,443,606,Discharged to private provider/died,0,0
2020-10-01,2020,Oct,NHS Shetland_Oct,NHS Shetland,443,606,Discharged to private residence,0.6659142212189616,0.733621796131583
2020-10-01,2020,Oct,NHS Shetland_Oct,NHS Shetland,443,606,Transferred to another NHS provider,0.002257336343115124,0.004320239113982505
2020-10-01,2020,Oct,NHS Shetland_Oct,NHS Shetland,443,606,Unknown or other discharge destination,0.01580135440180587,0.015685745042737946
2020-11-01,2020,Nov,NHS Shetland_Nov,NHS Shetland,443,619.6666666666666,Admission to same facility,0.3363431151241535,0.2547428654025792
2020-11-01,2020,Nov,NHS Shetland_Nov,NHS Shetland,443,619.6666666666666,Discharged to private provider/died,0,5.668934240362812e-4
2020-11-01,2020,Nov,NHS Shetland_Nov,NHS Shetland,443,619.6666666666666,Discharged to private residence,0.6568848758465011,0.733007634293106
2020-11-01,2020,Nov,NHS Shetland_Nov,NHS Shetland,443,619.6666666666666,Transferred to another NHS provider,0.002257336343115124,0.003320338270617194
2020-11-01,2020,Nov,NHS Shetland_Nov,NHS Shetland,443,619.6666666666666,Unknown or other discharge destination,0.004514672686230248,0.008362268609661286
2020-12-01,2020,Dec,NHS Shetland_Dec,NHS Shetland,415,656.3333333333334,Admission to same facility,0.3108433734939759,0.2356050785841987
2020-12-01,2020,Dec,NHS Shetland_Dec,NHS Shetland,415,656.3333333333334,Discharged to private provider/died,0.0024096385542168677,9.402914903620122e-4
2020-12-01,2020,Dec,NHS Shetland_Dec,NHS Shetland,415,656.3333333333334,Discharged to private residence,0.6698795180722892,0.7458400192242599
2020-12-01,2020,Dec,NHS Shetland_Dec,NHS Shetland,415,656.3333333333334,Transferred to another NHS provider,0.0024096385542168677,0.007240291189332341
2020-12-01,2020,Dec,NHS Shetland_Dec,NHS Shetland,415,656.3333333333334,Unknown or other discharge destination,0.014457831325301205,0.010374319511847061
2021-01-01,2021,Jan,NHS Shetland_Jan,NHS Shetland,361,595.6666666666666,Admission to same facility,0.3601108033240997,0.27164371114441294
2021-01-01,2021,Jan,NHS Shetland_Jan,NHS Shetland,361,595.6666666666666,Discharged to private provider/died,0,5.984440454817474e-4
2021-01-01,2021,Jan,NHS Shetland_Jan,NHS Shetland,361,595.6666666666666,Discharged to private residence,0.6343490304709142,0.7126728687231381
2021-01-01,2021,Jan,NHS Shetland_Jan,NHS Shetland,361,595.6666666666666,Transferred to another NHS provider,0.002770083102493075,0.0054214876033057855
2021-01-01,2021,Jan,NHS Shetland_Jan,NHS Shetland,361,595.6666666666666,Unknown or other discharge destination,0.002770083102493075,0.009663488483661489
2021-02-01,2021,Feb,NHS Shetland_Feb,NHS Shetland,394,597.6666666666666,Admission to same facility,0.33248730964467005,0.22765742404391945
2021-02-01,2021,Feb,NHS Shetland_Feb,NHS Shetland,394,597.6666666666666,Discharged to private provider/died,0.0025380710659898475,0.001141552511415525
2021-02-01,2021,Feb,NHS Shetland_Feb,NHS Shetland,394,597.6666666666666,Discharged to private residence,0.6573604060913706,0.7549983329598243
2021-02-01,2021,Feb,NHS Shetland_Feb,NHS Shetland,394,597.6666666666666,Transferred to another NHS provider,0.005076142131979695,0.0044512697756015915
2021-02-01,2021,Feb,NHS Shetland_Feb,NHS Shetland,394,597.6666666666666,Unknown or other discharge destination,0.0025380710659898475,0.011751420709239091
2021-03-01,2021,Mar,NHS Shetland_Mar,NHS Shetland,428,633.6666666666666,Admission to same facility,0.3317757009345794,0.25207866601506096
2021-03-01,2021,Mar,NHS Shetland_Mar,NHS Shetland,428,633.6666666666666,Discharged to private provider/died,0.002336448598130841,0.0010182127955926153
2021-03-01,2021,Mar,NHS Shetland_Mar,NHS Shetland,428,633.6666666666666,Discharged to private residence,0.6542056074766355,0.7264641771377623
2021-03-01,2021,Mar,NHS Shetland_Mar,NHS Shetland,428,633.6666666666666,Transferred to another NHS provider,0,0.00799636554018487
2021-03-01,2021,Mar,NHS Shetland_Mar,NHS Shetland,428,633.6666666666666,Unknown or other discharge destination,0.011682242990654205,0.012442578511399169
2021-04-01,2021,Apr,NHS Shetland_Apr,NHS Shetland,489,638.3333333333334,Admission to same facility,0.2556237218813906,0.23346909961720766
2021-04-01,2021,Apr,NHS Shetland_Apr,NHS Shetland,489,638.3333333333334,Discharged to private provider/died,0.002044989775051125,5.385029617662897e-4
2021-04-01,2021,Apr,NHS Shetland_Apr,NHS Shetland,489,638.3333333333334,Discharged to private residence,0.7321063394683026,0.7507910419257777
2021-04-01,2021,Apr,NHS Shetland_Apr,NHS Shetland,489,638.3333333333334,Transferred to another NHS provider,0.00408997955010225,0.005777354243970834
2021-04-01,2021,Apr,NHS Shetland_Apr,NHS Shetland,489,638.3333333333334,Unknown or other discharge destination,0.006134969325153374,0.009424001251277523
2021-05-01,2021,May,NHS Shetland_May,NHS Shetland,523,674,Admission to same facility,0.29063097514340347,0.22687405362927185
2021-05-01,2021,May,NHS Shetland_May,NHS Shetland,523,674,Discharged to private provider/died,0,0.0019593467885688
2021-05-01,2021,May,NHS Shetland_May,NHS Shetland,523,674,Discharged to private residence,0.6940726577437859,0.7523958752611504
2021-05-01,2021,May,NHS Shetland_May,NHS Shetland,523,674,Transferred to another NHS provider,0.009560229445506692,0.0054649914706840705
2021-05-01,2021,May,NHS Shetland_May,NHS Shetland,523,674,Unknown or other discharge destination,0.0057361376673040155,0.01330573285032488
2021-06-01,2021,Jun,NHS Shetland_Jun,NHS Shetland,551,685.3333333333334,Admission to same facility,0.2540834845735027,0.20912393600245305
2021-06-01,2021,Jun,NHS Shetland_Jun,NHS Shetland,551,685.3333333333334,Discharged to private provider/died,0.003629764065335753,5.012531328320802e-4
2021-06-01,2021,Jun,NHS Shetland_Jun,NHS Shetland,551,685.3333333333334,Discharged to private residence,0.7368421052631579,0.7749056024461519
2021-06-01,2021,Jun,NHS Shetland_Jun,NHS Shetland,551,685.3333333333334,Transferred to another NHS provider,0.0018148820326678765,0.004326800983537164
2021-06-01,2021,Jun,NHS Shetland_Jun,NHS Shetland,551,685.3333333333334,Unknown or other discharge destination,0.003629764065335753,0.011142407435025774
2021-07-01,2021,Jul,NHS Shetland_Jul,NHS Shetland,626,672,Admission to same facility,0.2715654952076677,0.23584549659818477
2021-07-01,2021,Jul,NHS Shetland_Jul,NHS Shetland,626,672,Discharged to private provider/died,0.001597444089456869,9.49667616334283e-4
2021-07-01,2021,Jul,NHS Shetland_Jul,NHS Shetland,626,672,Discharged to private residence,0.7204472843450479,0.7513153552183088
2021-07-01,2021,Jul,NHS Shetland_Jul,NHS Shetland,626,672,Transferred to another NHS provider,0.001597444089456869,0.0034568708517258946
2021-07-01,2021,Jul,NHS Shetland_Jul,NHS Shetland,626,672,Unknown or other discharge destination,0.004792332268370607,0.008432609715446248
2021-08-01,2021,Aug,NHS Shetland_Aug,NHS Shetland,602,693,Admission to same facility,0.26744186046511625,0.21686673912411228
2021-08-01,2021,Aug,NHS Shetland_Aug,NHS Shetland,602,693,Discharged to private provider/died,0,9.463393508753638e-4
2021-08-01,2021,Aug,NHS Shetland_Aug,NHS Shetland,602,693,Discharged to private residence,0.7225913621262459,0.7716588065325438
2021-08-01,2021,Aug,NHS Shetland_Aug,NHS Shetland,602,693,Transferred to another NHS provider,0.006644518272425249,0.006110149034516895
2021-08-01,2021,Aug,NHS Shetland_Aug,NHS Shetland,602,693,Unknown or other discharge destination,0.0033222591362126247,0.004417965957951626
2021-09-01,2021,Sep,NHS Shetland_Sep,NHS Shetland,531,624,Admission to same facility,0.2222222222222222,0.2422598537312384
2021-09-01,2021,Sep,NHS Shetland_Sep,NHS Shetland,531,624,Discharged to private provider/died,0.005649717514124294,0
2021-09-01,2021,Sep,NHS Shetland_Sep,NHS Shetland,531,624,Discharged to private residence,0.7608286252354048,0.7396920571470871
2021-09-01,2021,Sep,NHS Shetland_Sep,NHS Shetland,531,624,Transferred to another NHS provider,0.005649717514124294,0.005374382601392552
2021-09-01,2021,Sep,NHS Shetland_Sep,NHS Shetland,531,624,Unknown or other discharge destination,0.005649717514124294,0.012673706520281922
2021-10-01,2021,Oct,NHS Shetland_Oct,NHS Shetland,544,606,Admission to same facility,0.24632352941176472,0.24637221971169657
2021-10-01,2021,Oct,NHS Shetland_Oct,NHS Shetland,544,606,Discharged to private provider/died,0.001838235294117647,0
2021-10-01,2021,Oct,NHS Shetland_Oct,NHS Shetland,544,606,Discharged to private residence,0.7408088235294118,0.733621796131583
2021-10-01,2021,Oct,NHS Shetland_Oct,NHS Shetland,544,606,Transferred to another NHS provider,0.001838235294117647,0.004320239113982505
2021-10-01,2021,Oct,NHS Shetland_Oct,NHS Shetland,544,606,Unknown or other discharge destination,0.009191176470588236,0.015685745042737946
2021-11-01,2021,Nov,NHS Shetland_Nov,NHS Shetland,566,619.6666666666666,Admission to same facility,0.23851590106007067,0.2547428654025792
2021-11-01,2021,Nov,NHS Shetland_Nov,NHS Shetland,566,619.6666666666666,Discharged to private provider/died,0.0017667844522968198,5.668934240362812e-4
2021-11-01,2021,Nov,NHS Shetland_Nov,NHS Shetland,566,619.6666666666666,Discharged to private residence,0.7455830388692579,0.733007634293106
2021-11-01,2021,Nov,NHS Shetland_Nov,NHS Shetland,566,619.6666666666666,Transferred to another NHS provider,0.0017667844522968198,0.003320338270617194
2021-11-01,2021,Nov,NHS Shetland_Nov,NHS Shetland,566,619.6666666666666,Unknown or other discharge destination,0.012367491166077738,0.008362268609661286
2021-12-01,2021,Dec,NHS Shetland_Dec,NHS Shetland,603,656.3333333333334,Admission to same facility,0.2736318407960199,0.2356050785841987
2021-12-01,2021,Dec,NHS Shetland_Dec,NHS Shetland,603,656.3333333333334,Discharged to private provider/died,0.001658374792703151,9.402914903620122e-4
2021-12-01,2021,Dec,NHS Shetland_Dec,NHS Shetland,603,656.3333333333334,Discharged to private residence,0.7180762852404643,0.7458400192242599
2021-12-01,2021,Dec,NHS Shetland_Dec,NHS Shetland,603,656.3333333333334,Transferred to another NHS provider,0.001658374792703151,0.007240291189332341
2021-12-01,2021,Dec,NHS Shetland_Dec,NHS Shetland,603,656.3333333333334,Unknown or other discharge destination,0.004975124378109453,0.010374319511847061
2022-01-01,2022,Jan,NHS Shetland_Jan,NHS Shetland,541,595.6666666666666,Admission to same facility,0.2365988909426987,0.27164371114441294
2022-01-01,2022,Jan,NHS Shetland_Jan,NHS Shetland,541,595.6666666666666,Discharged to private provider/died,0.0018484288354898336,5.984440454817474e-4
2022-01-01,2022,Jan,NHS Shetland_Jan,NHS Shetland,541,595.6666666666666,Discharged to private residence,0.7412199630314233,0.7126728687231381
2022-01-01,2022,Jan,NHS Shetland_Jan,NHS Shetland,541,595.6666666666666,Transferred to another NHS provider,0.0036968576709796672,0.0054214876033057855
2022-01-01,2022,Jan,NHS Shetland_Jan,NHS Shetland,541,595.6666666666666,Unknown or other discharge destination,0.0166358595194085,0.009663488483661489
2022-02-01,2022,Feb,NHS Shetland_Feb,NHS Shetland,515,597.6666666666666,Admission to same facility,0.22524271844660193,0.22765742404391945
2022-02-01,2022,Feb,NHS Shetland_Feb,NHS Shetland,515,597.6666666666666,Discharged to private provider/died,0,0.001141552511415525
2022-02-01,2022,Feb,NHS Shetland_Feb,NHS Shetland,515,597.6666666666666,Discharged to private residence,0.7592233009708738,0.7549983329598243
2022-02-01,2022,Feb,NHS Shetland_Feb,NHS Shetland,515,597.6666666666666,Transferred to another NHS provider,0.001941747572815534,0.0044512697756015915
2022-02-01,2022,Feb,NHS Shetland_Feb,NHS Shetland,515,597.6666666666666,Unknown or other discharge destination,0.013592233009708738,0.011751420709239091
2022-03-01,2022,Mar,NHS Shetland_Mar,NHS Shetland,554,633.6666666666666,Admission to same facility,0.18953068592057762,0.25207866601506096
2022-03-01,2022,Mar,NHS Shetland_Mar,NHS Shetland,554,633.6666666666666,Discharged to private provider/died,0,0.0010182127955926153
2022-03-01,2022,Mar,NHS Shetland_Mar,NHS Shetland,554,633.6666666666666,Discharged to private residence,0.7942238267148014,0.7264641771377623
2022-03-01,2022,Mar,NHS Shetland_Mar,NHS Shetland,554,633.6666666666666,Transferred to another NHS provider,0.007220216606498195,0.00799636554018487
2022-03-01,2022,Mar,NHS Shetland_Mar,NHS Shetland,554,633.6666666666666,Unknown or other discharge destination,0.009025270758122744,0.012442578511399169
2022-04-01,2022,Apr,NHS Shetland_Apr,NHS Shetland,580,638.3333333333334,Admission to same facility,0.25689655172413794,0.23346909961720766
2022-04-01,2022,Apr,NHS Shetland_Apr,NHS Shetland,580,638.3333333333334,Discharged to private provider/died,0,5.385029617662897e-4
2022-04-01,2022,Apr,NHS Shetland_Apr,NHS Shetland,580,638.3333333333334,Discharged to private residence,0.7155172413793104,0.7507910419257777
2022-04-01,2022,Apr,NHS Shetland_Apr,NHS Shetland,580,638.3333333333334,Transferred to another NHS provider,0.008620689655172414,0.005777354243970834
2022-04-01,2022,Apr,NHS Shetland_Apr,NHS Shetland,580,638.3333333333334,Unknown or other discharge destination,0.01896551724137931,0.009424001251277523
2022-05-01,2022,May,NHS Shetland_May,NHS Shetland,706,674,Admission to same facility,0.21954674220963172,0.22687405362927185
2022-05-01,2022,May,NHS Shetland_May,NHS Shetland,706,674,Discharged to private provider/died,0.00424929178470255,0.0019593467885688
2022-05-01,2022,May,NHS Shetland_May,NHS Shetland,706,674,Discharged to private residence,0.7521246458923513,0.7523958752611504
2022-05-01,2022,May,NHS Shetland_May,NHS Shetland,706,674,Transferred to another NHS provider,0.0056657223796034,0.0054649914706840705
2022-05-01,2022,May,NHS Shetland_May,NHS Shetland,706,674,Unknown or other discharge destination,0.018413597733711047,0.01330573285032488
2022-06-01,2022,Jun,NHS Shetland_Jun,NHS Shetland,684,685.3333333333334,Admission to same facility,0.20906432748538012,0.20912393600245305
2022-06-01,2022,Jun,NHS Shetland_Jun,NHS Shetland,684,685.3333333333334,Discharged to private provider/died,0.0029239766081871343,5.012531328320802e-4
2022-06-01,2022,Jun,NHS Shetland_Jun,NHS Shetland,684,685.3333333333334,Discharged to private residence,0.7675438596491229,0.7749056024461519
2022-06-01,2022,Jun,NHS Shetland_Jun,NHS Shetland,684,685.3333333333334,Transferred to another NHS provider,0.0043859649122807015,0.004326800983537164
2022-06-01,2022,Jun,NHS Shetland_Jun,NHS Shetland,684,685.3333333333334,Unknown or other discharge destination,0.01608187134502924,0.011142407435025774
2020-01-01,2020,Jan,NHS Tayside_Jan,NHS Tayside,8514,8255.666666666666,Admission to same facility,0.21740662438336858,0.20683917167287993
2020-01-01,2020,Jan,NHS Tayside_Jan,NHS Tayside,8514,8255.666666666666,Discharged to private provider/died,0.001526896875734085,0.0014556531280082146
2020-01-01,2020,Jan,NHS Tayside_Jan,NHS Tayside,8514,8255.666666666666,Discharged to private residence,0.7038994597134132,0.7004470476105357
2020-01-01,2020,Jan,NHS Tayside_Jan,NHS Tayside,8514,8255.666666666666,Transferred to another NHS provider,0.0711768851303735,0.0842463199691448
2020-01-01,2020,Jan,NHS Tayside_Jan,NHS Tayside,8514,8255.666666666666,Unknown or other discharge destination,0.005990133897110641,0.007011807619431412
2020-02-01,2020,Feb,NHS Tayside_Feb,NHS Tayside,8071,7858.333333333333,Admission to same facility,0.21100235410729773,0.19245363803462193
2020-02-01,2020,Feb,NHS Tayside_Feb,NHS Tayside,8071,7858.333333333333,Discharged to private provider/died,0.0011151034568207161,0.0015224632217535209
2020-02-01,2020,Feb,NHS Tayside_Feb,NHS Tayside,8071,7858.333333333333,Discharged to private residence,0.7064799900879692,0.7149325100759715
2020-02-01,2020,Feb,NHS Tayside_Feb,NHS Tayside,8071,7858.333333333333,Transferred to another NHS provider,0.07285342584562012,0.08366457904166057
2020-02-01,2020,Feb,NHS Tayside_Feb,NHS Tayside,8071,7858.333333333333,Unknown or other discharge destination,0.008549126502292156,0.00742680962599253
2020-03-01,2020,Mar,NHS Tayside_Mar,NHS Tayside,6226,8850.666666666666,Admission to same facility,0.23369739800835207,0.19254982107159946
2020-03-01,2020,Mar,NHS Tayside_Mar,NHS Tayside,6226,8850.666666666666,Discharged to private provider/died,0.0011243173787343398,0.0012724338932150715
2020-03-01,2020,Mar,NHS Tayside_Mar,NHS Tayside,6226,8850.666666666666,Discharged to private residence,0.6866366848699004,0.7140331025401694
2020-03-01,2020,Mar,NHS Tayside_Mar,NHS Tayside,6226,8850.666666666666,Transferred to another NHS provider,0.07035014455509155,0.08374850829907897
2020-03-01,2020,Mar,NHS Tayside_Mar,NHS Tayside,6226,8850.666666666666,Unknown or other discharge destination,0.00819145518792162,0.008396134195937089
2020-04-01,2020,Apr,NHS Tayside_Apr,NHS Tayside,3613,9210.666666666666,Admission to same facility,0.2917243288126211,0.17589534562692996
2020-04-01,2020,Apr,NHS Tayside_Apr,NHS Tayside,3613,9210.666666666666,Discharged to private provider/died,0.0019374481040686411,8.344311772293572e-4
2020-04-01,2020,Apr,NHS Tayside_Apr,NHS Tayside,3613,9210.666666666666,Discharged to private residence,0.6379739828397454,0.7372336764164746
2020-04-01,2020,Apr,NHS Tayside_Apr,NHS Tayside,3613,9210.666666666666,Transferred to another NHS provider,0.06006089122612787,0.07730246457220866
2020-04-01,2020,Apr,NHS Tayside_Apr,NHS Tayside,3613,9210.666666666666,Unknown or other discharge destination,0.008303349017437033,0.008734082207157375
2020-05-01,2020,May,NHS Tayside_May,NHS Tayside,5114,9986.333333333334,Admission to same facility,0.28060226828314433,0.17569596881672678
2020-05-01,2020,May,NHS Tayside_May,NHS Tayside,5114,9986.333333333334,Discharged to private provider/died,0.0021509581540868207,8.952467966094528e-4
2020-05-01,2020,May,NHS Tayside_May,NHS Tayside,5114,9986.333333333334,Discharged to private residence,0.6538912788423934,0.733474144105631
2020-05-01,2020,May,NHS Tayside_May,NHS Tayside,5114,9986.333333333334,Transferred to another NHS provider,0.05709816190848651,0.08016957397606703
2020-05-01,2020,May,NHS Tayside_May,NHS Tayside,5114,9986.333333333334,Unknown or other discharge destination,0.006257332811888932,0.009765066304965733
2020-06-01,2020,Jun,NHS Tayside_Jun,NHS Tayside,5824,9604.666666666666,Admission to same facility,0.2551510989010989,0.17358114533514182
2020-06-01,2020,Jun,NHS Tayside_Jun,NHS Tayside,5824,9604.666666666666,Discharged to private provider/died,0.0013736263736263737,0.001037121386407859
2020-06-01,2020,Jun,NHS Tayside_Jun,NHS Tayside,5824,9604.666666666666,Discharged to private residence,0.6644917582417582,0.7381096142437216
2020-06-01,2020,Jun,NHS Tayside_Jun,NHS Tayside,5824,9604.666666666666,Transferred to another NHS provider,0.06953983516483517,0.07825382468779785
2020-06-01,2020,Jun,NHS Tayside_Jun,NHS Tayside,5824,9604.666666666666,Unknown or other discharge destination,0.009443681318681318,0.009018294346930859
2020-07-01,2020,Jul,NHS Tayside_Jul,NHS Tayside,6890,9863.666666666666,Admission to same facility,0.2625544267053701,0.16880544746798096
2020-07-01,2020,Jul,NHS Tayside_Jul,NHS Tayside,6890,9863.666666666666,Discharged to private provider/died,0.0013062409288824384,0.0010165956704118204
2020-07-01,2020,Jul,NHS Tayside_Jul,NHS Tayside,6890,9863.666666666666,Discharged to private residence,0.667489114658926,0.7369973412712644
2020-07-01,2020,Jul,NHS Tayside_Jul,NHS Tayside,6890,9863.666666666666,Transferred to another NHS provider,0.059216255442670535,0.08238857956667767
2020-07-01,2020,Jul,NHS Tayside_Jul,NHS Tayside,6890,9863.666666666666,Unknown or other discharge destination,0.009433962264150943,0.010792036023665179
2020-08-01,2020,Aug,NHS Tayside_Aug,NHS Tayside,7424,9769,Admission to same facility,0.25323275862068967,0.17382662376787988
2020-08-01,2020,Aug,NHS Tayside_Aug,NHS Tayside,7424,9769,Discharged to private provider/died,4.040948275862069e-4,8.591647964930654e-4
2020-08-01,2020,Aug,NHS Tayside_Aug,NHS Tayside,7424,9769,Discharged to private residence,0.6682381465517241,0.7323608092595557
2020-08-01,2020,Aug,NHS Tayside_Aug,NHS Tayside,7424,9769,Transferred to another NHS provider,0.06667564655172414,0.08049687238175582
2020-08-01,2020,Aug,NHS Tayside_Aug,NHS Tayside,7424,9769,Unknown or other discharge destination,0.011449353448275862,0.01245652979431557
2020-09-01,2020,Sep,NHS Tayside_Sep,NHS Tayside,7069,9558.666666666666,Admission to same facility,0.24345734898854152,0.1823088946076319
2020-09-01,2020,Sep,NHS Tayside_Sep,NHS Tayside,7069,9558.666666666666,Discharged to private provider/died,1.4146272457207527e-4,0.0010544697457118975
2020-09-01,2020,Sep,NHS Tayside_Sep,NHS Tayside,7069,9558.666666666666,Discharged to private residence,0.6846795869288442,0.7277752279168124
2020-09-01,2020,Sep,NHS Tayside_Sep,NHS Tayside,7069,9558.666666666666,Transferred to another NHS provider,0.05743386617626255,0.07581103102914857
2020-09-01,2020,Sep,NHS Tayside_Sep,NHS Tayside,7069,9558.666666666666,Unknown or other discharge destination,0.014287735181779601,0.013050376700695305
2020-10-01,2020,Oct,NHS Tayside_Oct,NHS Tayside,6175,8896,Admission to same facility,0.2709311740890688,0.1849294272727277
2020-10-01,2020,Oct,NHS Tayside_Oct,NHS Tayside,6175,8896,Discharged to private provider/died,4.8582995951417006e-4,0.0012310454076745426
2020-10-01,2020,Oct,NHS Tayside_Oct,NHS Tayside,6175,8896,Discharged to private residence,0.6612145748987854,0.7207661363792771
2020-10-01,2020,Oct,NHS Tayside_Oct,NHS Tayside,6175,8896,Transferred to another NHS provider,0.0617004048582996,0.08204020574747088
2020-10-01,2020,Oct,NHS Tayside_Oct,NHS Tayside,6175,8896,Unknown or other discharge destination,0.005668016194331984,0.011033185192849761
